Epoch: 0 / 25 | halfcheetah-medium-expert-v2 | random_name
[ utils/training ] Making optimizer at epoch 0
[ utils/training ] epoch 0 [    0 / 3903 ]  train reconstruction loss 3.49945 |  train commit loss 0.04359 | | lr 2.000e-04 | lr_mult: 0.0002 | t: 0.21
[ utils/training ] epoch 15 [ 1700 / 3903 ]  train reconstruction loss 0.11147 |  train commit loss 0.04778 | | lr 2.000e-04 | lr_mult: 0.2096 | t: 14.71
[ utils/training ] epoch 15 [ 1800 / 3903 ]  train reconstruction loss 0.11457 |  train commit loss 0.05022 | | lr 2.000e-04 | lr_mult: 0.2080 | t: 14.77
[ utils/training ] epoch 15 [ 1900 / 3903 ]  train reconstruction loss 0.11231 |  train commit loss 0.04919 | | lr 2.000e-04 | lr_mult: 0.2064 | t: 14.74
[ utils/training ] epoch 15 [ 2000 / 3903 ]  train reconstruction loss 0.10643 |  train commit loss 0.04837 | | lr 2.000e-04 | lr_mult: 0.2048 | t: 14.72
[ utils/training ] epoch 15 [ 2100 / 3903 ]  train reconstruction loss 0.11001 |  train commit loss 0.04855 | | lr 2.000e-04 | lr_mult: 0.2032 | t: 14.68
[ utils/training ] epoch 15 [ 2200 / 3903 ]  train reconstruction loss 0.11093 |  train commit loss 0.04789 | | lr 2.000e-04 | lr_mult: 0.2017 | t: 14.70
[ utils/training ] epoch 15 [ 2300 / 3903 ]  train reconstruction loss 0.11080 |  train commit loss 0.04961 | | lr 2.000e-04 | lr_mult: 0.2001 | t: 14.73
[ utils/training ] epoch 15 [ 2400 / 3903 ]  train reconstruction loss 0.11253 |  train commit loss 0.04964 | | lr 2.000e-04 | lr_mult: 0.1985 | t: 14.73
[ utils/training ] epoch 15 [ 2500 / 3903 ]  train reconstruction loss 0.11032 |  train commit loss 0.04819 | | lr 2.000e-04 | lr_mult: 0.1970 | t: 14.74
[ utils/training ] epoch 15 [ 2600 / 3903 ]  train reconstruction loss 0.10854 |  train commit loss 0.04894 | | lr 2.000e-04 | lr_mult: 0.1954 | t: 14.70
[ utils/training ] epoch 15 [ 2700 / 3903 ]  train reconstruction loss 0.11024 |  train commit loss 0.04846 | | lr 2.000e-04 | lr_mult: 0.1939 | t: 14.79
[ utils/training ] epoch 15 [ 2800 / 3903 ]  train reconstruction loss 0.11001 |  train commit loss 0.04793 | | lr 2.000e-04 | lr_mult: 0.1923 | t: 14.70
[ utils/training ] epoch 15 [ 2900 / 3903 ]  train reconstruction loss 0.11446 |  train commit loss 0.04934 | | lr 2.000e-04 | lr_mult: 0.1908 | t: 14.73
[ utils/training ] epoch 15 [ 3000 / 3903 ]  train reconstruction loss 0.11578 |  train commit loss 0.05189 | | lr 2.000e-04 | lr_mult: 0.1893 | t: 14.73
[ utils/training ] epoch 15 [ 3100 / 3903 ]  train reconstruction loss 0.11031 |  train commit loss 0.04832 | | lr 2.000e-04 | lr_mult: 0.1877 | t: 14.78
[ utils/training ] epoch 15 [ 3200 / 3903 ]  train reconstruction loss 0.10957 |  train commit loss 0.04684 | | lr 2.000e-04 | lr_mult: 0.1862 | t: 14.75
[ utils/training ] epoch 15 [ 3300 / 3903 ]  train reconstruction loss 0.11203 |  train commit loss 0.05060 | | lr 2.000e-04 | lr_mult: 0.1847 | t: 15.28
[ utils/training ] epoch 15 [ 3400 / 3903 ]  train reconstruction loss 0.10629 |  train commit loss 0.04670 | | lr 2.000e-04 | lr_mult: 0.1832 | t: 15.64
[ utils/training ] epoch 15 [ 3500 / 3903 ]  train reconstruction loss 0.11017 |  train commit loss 0.04795 | | lr 2.000e-04 | lr_mult: 0.1817 | t: 15.58
[ utils/training ] epoch 15 [ 3600 / 3903 ]  train reconstruction loss 0.11433 |  train commit loss 0.05034 | | lr 2.000e-04 | lr_mult: 0.1801 | t: 15.51
[ utils/training ] epoch 15 [ 3700 / 3903 ]  train reconstruction loss 0.10934 |  train commit loss 0.04778 | | lr 2.000e-04 | lr_mult: 0.1786 | t: 15.50
[ utils/training ] epoch 15 [ 3800 / 3903 ]  train reconstruction loss 0.10402 |  train commit loss 0.04655 | | lr 2.000e-04 | lr_mult: 0.1771 | t: 15.39
[ utils/training ] epoch 15 [ 3900 / 3903 ]  train reconstruction loss 0.11304 |  train commit loss 0.04950 | | lr 2.000e-04 | lr_mult: 0.1757 | t: 15.56
Saving model to /home/v-linjiexu/logs/halfcheetah-medium-expert-v2/random_name/state_16.pt
Epoch: 16 / 25 | halfcheetah-medium-expert-v2 | random_name
[ utils/training ] epoch 16 [    0 / 3903 ]  train reconstruction loss 0.10739 |  train commit loss 0.04622 | | lr 2.000e-04 | lr_mult: 0.1756 | t: 0.19
[ utils/training ] epoch 16 [  100 / 3903 ]  train reconstruction loss 0.11503 |  train commit loss 0.05009 | | lr 2.000e-04 | lr_mult: 0.1741 | t: 15.61
[ utils/training ] epoch 16 [  200 / 3903 ]  train reconstruction loss 0.10814 |  train commit loss 0.04735 | | lr 2.000e-04 | lr_mult: 0.1727 | t: 15.48
[ utils/training ] epoch 16 [  300 / 3903 ]  train reconstruction loss 0.11076 |  train commit loss 0.04777 | | lr 2.000e-04 | lr_mult: 0.1712 | t: 14.77
[ utils/training ] epoch 16 [  400 / 3903 ]  train reconstruction loss 0.11204 |  train commit loss 0.04857 | | lr 2.000e-04 | lr_mult: 0.1697 | t: 14.66
[ utils/training ] epoch 16 [  500 / 3903 ]  train reconstruction loss 0.11402 |  train commit loss 0.04982 | | lr 2.000e-04 | lr_mult: 0.1682 | t: 14.68
[ utils/training ] epoch 16 [  600 / 3903 ]  train reconstruction loss 0.11219 |  train commit loss 0.04876 | | lr 2.000e-04 | lr_mult: 0.1668 | t: 14.78
[ utils/training ] epoch 16 [  700 / 3903 ]  train reconstruction loss 0.10876 |  train commit loss 0.04876 | | lr 2.000e-04 | lr_mult: 0.1653 | t: 14.74
[ utils/training ] epoch 16 [  800 / 3903 ]  train reconstruction loss 0.10910 |  train commit loss 0.04812 | | lr 2.000e-04 | lr_mult: 0.1639 | t: 14.70
[ utils/training ] epoch 16 [  900 / 3903 ]  train reconstruction loss 0.10858 |  train commit loss 0.04856 | | lr 2.000e-04 | lr_mult: 0.1624 | t: 14.69
[ utils/training ] epoch 16 [ 1000 / 3903 ]  train reconstruction loss 0.10568 |  train commit loss 0.04695 | | lr 2.000e-04 | lr_mult: 0.1610 | t: 14.70
[ utils/training ] epoch 16 [ 1100 / 3903 ]  train reconstruction loss 0.11348 |  train commit loss 0.04918 | | lr 2.000e-04 | lr_mult: 0.1596 | t: 14.69
[ utils/training ] epoch 16 [ 1200 / 3903 ]  train reconstruction loss 0.10946 |  train commit loss 0.04785 | | lr 2.000e-04 | lr_mult: 0.1581 | t: 14.70
[ utils/training ] epoch 16 [ 1300 / 3903 ]  train reconstruction loss 0.10859 |  train commit loss 0.04659 | | lr 2.000e-04 | lr_mult: 0.1567 | t: 14.66
[ utils/training ] epoch 16 [ 1400 / 3903 ]  train reconstruction loss 0.11015 |  train commit loss 0.04763 | | lr 2.000e-04 | lr_mult: 0.1553 | t: 14.70
[ utils/training ] epoch 16 [ 1500 / 3903 ]  train reconstruction loss 0.11226 |  train commit loss 0.04775 | | lr 2.000e-04 | lr_mult: 0.1539 | t: 14.71
[ utils/training ] epoch 16 [ 1600 / 3903 ]  train reconstruction loss 0.10770 |  train commit loss 0.04630 | | lr 2.000e-04 | lr_mult: 0.1525 | t: 14.70
[ utils/training ] epoch 16 [ 1700 / 3903 ]  train reconstruction loss 0.10975 |  train commit loss 0.04841 | | lr 2.000e-04 | lr_mult: 0.1511 | t: 14.68
[ utils/training ] epoch 16 [ 1800 / 3903 ]  train reconstruction loss 0.11186 |  train commit loss 0.04927 | | lr 2.000e-04 | lr_mult: 0.1497 | t: 14.75
[ utils/training ] epoch 16 [ 1900 / 3903 ]  train reconstruction loss 0.11410 |  train commit loss 0.04892 | | lr 2.000e-04 | lr_mult: 0.1483 | t: 14.75
[ utils/training ] epoch 16 [ 2000 / 3903 ]  train reconstruction loss 0.10880 |  train commit loss 0.04929 | | lr 2.000e-04 | lr_mult: 0.1469 | t: 14.76
[ utils/training ] epoch 16 [ 2100 / 3903 ]  train reconstruction loss 0.10693 |  train commit loss 0.04697 | | lr 2.000e-04 | lr_mult: 0.1455 | t: 14.70
[ utils/training ] epoch 16 [ 2200 / 3903 ]  train reconstruction loss 0.10870 |  train commit loss 0.04819 | | lr 2.000e-04 | lr_mult: 0.1441 | t: 14.69
[ utils/training ] epoch 16 [ 2300 / 3903 ]  train reconstruction loss 0.11304 |  train commit loss 0.04899 | | lr 2.000e-04 | lr_mult: 0.1428 | t: 14.71
[ utils/training ] epoch 16 [ 2400 / 3903 ]  train reconstruction loss 0.10865 |  train commit loss 0.04789 | | lr 2.000e-04 | lr_mult: 0.1414 | t: 14.69
[ utils/training ] epoch 16 [ 2500 / 3903 ]  train reconstruction loss 0.11395 |  train commit loss 0.04996 | | lr 2.000e-04 | lr_mult: 0.1400 | t: 14.72
[ utils/training ] epoch 16 [ 2600 / 3903 ]  train reconstruction loss 0.11127 |  train commit loss 0.04868 | | lr 2.000e-04 | lr_mult: 0.1387 | t: 14.71
[ utils/training ] epoch 16 [ 2700 / 3903 ]  train reconstruction loss 0.10744 |  train commit loss 0.04641 | | lr 2.000e-04 | lr_mult: 0.1373 | t: 14.77
[ utils/training ] epoch 16 [ 2800 / 3903 ]  train reconstruction loss 0.10405 |  train commit loss 0.04538 | | lr 2.000e-04 | lr_mult: 0.1360 | t: 14.73
[ utils/training ] epoch 16 [ 2900 / 3903 ]  train reconstruction loss 0.11051 |  train commit loss 0.04847 | | lr 2.000e-04 | lr_mult: 0.1346 | t: 14.66
[ utils/training ] epoch 16 [ 3000 / 3903 ]  train reconstruction loss 0.11026 |  train commit loss 0.04951 | | lr 2.000e-04 | lr_mult: 0.1333 | t: 14.67
[ utils/training ] epoch 16 [ 3100 / 3903 ]  train reconstruction loss 0.11038 |  train commit loss 0.04836 | | lr 2.000e-04 | lr_mult: 0.1320 | t: 14.68
[ utils/training ] epoch 16 [ 3200 / 3903 ]  train reconstruction loss 0.10985 |  train commit loss 0.04878 | | lr 2.000e-04 | lr_mult: 0.1307 | t: 14.72
[ utils/training ] epoch 16 [ 3300 / 3903 ]  train reconstruction loss 0.11162 |  train commit loss 0.04893 | | lr 2.000e-04 | lr_mult: 0.1293 | t: 14.72
[ utils/training ] epoch 16 [ 3400 / 3903 ]  train reconstruction loss 0.11059 |  train commit loss 0.04756 | | lr 2.000e-04 | lr_mult: 0.1280 | t: 14.70
[ utils/training ] epoch 16 [ 3500 / 3903 ]  train reconstruction loss 0.11446 |  train commit loss 0.04933 | | lr 2.000e-04 | lr_mult: 0.1267 | t: 14.71
[ utils/training ] epoch 16 [ 3600 / 3903 ]  train reconstruction loss 0.10925 |  train commit loss 0.04856 | | lr 2.000e-04 | lr_mult: 0.1254 | t: 14.71
[ utils/training ] epoch 16 [ 3700 / 3903 ]  train reconstruction loss 0.11177 |  train commit loss 0.04935 | | lr 2.000e-04 | lr_mult: 0.1241 | t: 14.71
[ utils/training ] epoch 16 [ 3800 / 3903 ]  train reconstruction loss 0.11316 |  train commit loss 0.04926 | | lr 2.000e-04 | lr_mult: 0.1229 | t: 14.70
[ utils/training ] epoch 16 [ 3900 / 3903 ]  train reconstruction loss 0.11283 |  train commit loss 0.04921 | | lr 2.000e-04 | lr_mult: 0.1216 | t: 14.73
Saving model to /home/v-linjiexu/logs/halfcheetah-medium-expert-v2/random_name/state_16.pt
Epoch: 17 / 25 | halfcheetah-medium-expert-v2 | random_name
[ utils/training ] epoch 17 [    0 / 3903 ]  train reconstruction loss 0.10595 |  train commit loss 0.04661 | | lr 2.000e-04 | lr_mult: 0.1215 | t: 0.17
[ utils/training ] epoch 17 [  100 / 3903 ]  train reconstruction loss 0.10605 |  train commit loss 0.04671 | | lr 2.000e-04 | lr_mult: 0.1203 | t: 14.77
[ utils/training ] epoch 17 [  200 / 3903 ]  train reconstruction loss 0.10527 |  train commit loss 0.04633 | | lr 2.000e-04 | lr_mult: 0.1190 | t: 14.69
[ utils/training ] epoch 17 [  300 / 3903 ]  train reconstruction loss 0.10894 |  train commit loss 0.04750 | | lr 2.000e-04 | lr_mult: 0.1177 | t: 14.73
[ utils/training ] epoch 17 [  400 / 3903 ]  train reconstruction loss 0.12537 |  train commit loss 0.05094 | | lr 2.000e-04 | lr_mult: 0.1165 | t: 14.70
[ utils/training ] epoch 17 [  500 / 3903 ]  train reconstruction loss 0.11447 |  train commit loss 0.04868 | | lr 2.000e-04 | lr_mult: 0.1152 | t: 14.73
[ utils/training ] epoch 17 [  600 / 3903 ]  train reconstruction loss 0.10859 |  train commit loss 0.04770 | | lr 2.000e-04 | lr_mult: 0.1140 | t: 14.70
[ utils/training ] epoch 17 [  700 / 3903 ]  train reconstruction loss 0.11111 |  train commit loss 0.04873 | | lr 2.000e-04 | lr_mult: 0.1127 | t: 14.69
[ utils/training ] epoch 17 [  800 / 3903 ]  train reconstruction loss 0.10774 |  train commit loss 0.04760 | | lr 2.000e-04 | lr_mult: 0.1115 | t: 14.74
[ utils/training ] epoch 17 [  900 / 3903 ]  train reconstruction loss 0.10966 |  train commit loss 0.04910 | | lr 2.000e-04 | lr_mult: 0.1103 | t: 14.72
[ utils/training ] epoch 17 [ 1000 / 3903 ]  train reconstruction loss 0.10773 |  train commit loss 0.04742 | | lr 2.000e-04 | lr_mult: 0.1091 | t: 14.71
[ utils/training ] epoch 17 [ 1100 / 3903 ]  train reconstruction loss 0.11235 |  train commit loss 0.05114 | | lr 2.000e-04 | lr_mult: 0.1078 | t: 14.76
[ utils/training ] epoch 17 [ 1200 / 3903 ]  train reconstruction loss 0.11243 |  train commit loss 0.04922 | | lr 2.000e-04 | lr_mult: 0.1066 | t: 14.68
[ utils/training ] epoch 17 [ 1300 / 3903 ]  train reconstruction loss 0.10407 |  train commit loss 0.04523 | | lr 2.000e-04 | lr_mult: 0.1054 | t: 14.71
[ utils/training ] epoch 17 [ 1400 / 3903 ]  train reconstruction loss 0.10873 |  train commit loss 0.04831 | | lr 2.000e-04 | lr_mult: 0.1042 | t: 14.71
[ utils/training ] epoch 17 [ 1500 / 3903 ]  train reconstruction loss 0.11157 |  train commit loss 0.04912 | | lr 2.000e-04 | lr_mult: 0.1030 | t: 14.69
[ utils/training ] epoch 17 [ 1600 / 3903 ]  train reconstruction loss 0.10723 |  train commit loss 0.04591 | | lr 2.000e-04 | lr_mult: 0.1019 | t: 14.71
[ utils/training ] epoch 17 [ 1700 / 3903 ]  train reconstruction loss 0.10727 |  train commit loss 0.04777 | | lr 2.000e-04 | lr_mult: 0.1007 | t: 14.68
[ utils/training ] epoch 17 [ 1800 / 3903 ]  train reconstruction loss 0.11104 |  train commit loss 0.04911 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 17 [ 1900 / 3903 ]  train reconstruction loss 0.10871 |  train commit loss 0.04760 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 17 [ 2000 / 3903 ]  train reconstruction loss 0.11034 |  train commit loss 0.04886 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 17 [ 2100 / 3903 ]  train reconstruction loss 0.11130 |  train commit loss 0.04995 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 17 [ 2200 / 3903 ]  train reconstruction loss 0.11145 |  train commit loss 0.04848 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 17 [ 2300 / 3903 ]  train reconstruction loss 0.10975 |  train commit loss 0.04873 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 17 [ 2400 / 3903 ]  train reconstruction loss 0.10897 |  train commit loss 0.04791 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 17 [ 2500 / 3903 ]  train reconstruction loss 0.11366 |  train commit loss 0.04939 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 17 [ 2600 / 3903 ]  train reconstruction loss 0.11698 |  train commit loss 0.04966 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 17 [ 2700 / 3903 ]  train reconstruction loss 0.10487 |  train commit loss 0.04505 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 17 [ 2800 / 3903 ]  train reconstruction loss 0.10986 |  train commit loss 0.04849 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.67
[ utils/training ] epoch 17 [ 2900 / 3903 ]  train reconstruction loss 0.10747 |  train commit loss 0.04669 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 17 [ 3000 / 3903 ]  train reconstruction loss 0.11100 |  train commit loss 0.04945 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.67
[ utils/training ] epoch 17 [ 3100 / 3903 ]  train reconstruction loss 0.10979 |  train commit loss 0.04758 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.66
[ utils/training ] epoch 17 [ 3200 / 3903 ]  train reconstruction loss 0.10774 |  train commit loss 0.04683 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.65
[ utils/training ] epoch 17 [ 3300 / 3903 ]  train reconstruction loss 0.10726 |  train commit loss 0.04778 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 17 [ 3400 / 3903 ]  train reconstruction loss 0.10720 |  train commit loss 0.04654 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 17 [ 3500 / 3903 ]  train reconstruction loss 0.10735 |  train commit loss 0.04555 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 17 [ 3600 / 3903 ]  train reconstruction loss 0.11237 |  train commit loss 0.04852 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 17 [ 3700 / 3903 ]  train reconstruction loss 0.11125 |  train commit loss 0.04702 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 17 [ 3800 / 3903 ]  train reconstruction loss 0.11030 |  train commit loss 0.04971 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 17 [ 3900 / 3903 ]  train reconstruction loss 0.10879 |  train commit loss 0.04962 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
Saving model to /home/v-linjiexu/logs/halfcheetah-medium-expert-v2/random_name/state_16.pt
Epoch: 18 / 25 | halfcheetah-medium-expert-v2 | random_name
[ utils/training ] epoch 18 [    0 / 3903 ]  train reconstruction loss 0.11415 |  train commit loss 0.04872 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 0.17
[ utils/training ] epoch 18 [  100 / 3903 ]  train reconstruction loss 0.10544 |  train commit loss 0.04697 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 18 [  200 / 3903 ]  train reconstruction loss 0.10686 |  train commit loss 0.04623 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 18 [  300 / 3903 ]  train reconstruction loss 0.10705 |  train commit loss 0.04624 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 18 [  400 / 3903 ]  train reconstruction loss 0.10940 |  train commit loss 0.04473 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 18 [  500 / 3903 ]  train reconstruction loss 0.10301 |  train commit loss 0.04609 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 18 [  600 / 3903 ]  train reconstruction loss 0.10714 |  train commit loss 0.04883 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 18 [  700 / 3903 ]  train reconstruction loss 0.10941 |  train commit loss 0.04901 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.82
[ utils/training ] epoch 18 [  800 / 3903 ]  train reconstruction loss 0.10832 |  train commit loss 0.04940 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.82
[ utils/training ] epoch 18 [  900 / 3903 ]  train reconstruction loss 0.10779 |  train commit loss 0.04634 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.90
[ utils/training ] epoch 18 [ 1000 / 3903 ]  train reconstruction loss 0.11133 |  train commit loss 0.04843 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.83
[ utils/training ] epoch 18 [ 1100 / 3903 ]  train reconstruction loss 0.11214 |  train commit loss 0.04917 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.81
[ utils/training ] epoch 18 [ 1200 / 3903 ]  train reconstruction loss 0.11277 |  train commit loss 0.04904 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 18 [ 1300 / 3903 ]  train reconstruction loss 0.11123 |  train commit loss 0.04791 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.15
[ utils/training ] epoch 18 [ 1400 / 3903 ]  train reconstruction loss 0.11015 |  train commit loss 0.04554 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.34
[ utils/training ] epoch 18 [ 1500 / 3903 ]  train reconstruction loss 0.11142 |  train commit loss 0.04886 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.59
[ utils/training ] epoch 18 [ 1600 / 3903 ]  train reconstruction loss 0.10974 |  train commit loss 0.04936 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.48
[ utils/training ] epoch 18 [ 1700 / 3903 ]  train reconstruction loss 0.10573 |  train commit loss 0.04600 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.43
[ utils/training ] epoch 18 [ 1800 / 3903 ]  train reconstruction loss 0.10670 |  train commit loss 0.04560 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.47
[ utils/training ] epoch 18 [ 1900 / 3903 ]  train reconstruction loss 0.10912 |  train commit loss 0.04701 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.58
[ utils/training ] epoch 18 [ 2000 / 3903 ]  train reconstruction loss 0.10579 |  train commit loss 0.04579 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.51
[ utils/training ] epoch 18 [ 2100 / 3903 ]  train reconstruction loss 0.10707 |  train commit loss 0.04666 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.74
[ utils/training ] epoch 18 [ 2200 / 3903 ]  train reconstruction loss 0.10853 |  train commit loss 0.04843 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.42
[ utils/training ] epoch 18 [ 2300 / 3903 ]  train reconstruction loss 0.11344 |  train commit loss 0.04876 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.68
[ utils/training ] epoch 18 [ 2400 / 3903 ]  train reconstruction loss 0.11402 |  train commit loss 0.04866 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 18 [ 2500 / 3903 ]  train reconstruction loss 0.10942 |  train commit loss 0.04853 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 18 [ 2600 / 3903 ]  train reconstruction loss 0.11228 |  train commit loss 0.04850 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 18 [ 2700 / 3903 ]  train reconstruction loss 0.10541 |  train commit loss 0.04726 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 18 [ 2800 / 3903 ]  train reconstruction loss 0.11045 |  train commit loss 0.04666 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 18 [ 2900 / 3903 ]  train reconstruction loss 0.11126 |  train commit loss 0.04796 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 18 [ 3000 / 3903 ]  train reconstruction loss 0.10801 |  train commit loss 0.04823 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 18 [ 3100 / 3903 ]  train reconstruction loss 0.10746 |  train commit loss 0.04773 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 18 [ 3200 / 3903 ]  train reconstruction loss 0.11015 |  train commit loss 0.04801 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.68
[ utils/training ] epoch 18 [ 3300 / 3903 ]  train reconstruction loss 0.10717 |  train commit loss 0.04604 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 18 [ 3400 / 3903 ]  train reconstruction loss 0.10693 |  train commit loss 0.04536 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.77
[ utils/training ] epoch 18 [ 3500 / 3903 ]  train reconstruction loss 0.11285 |  train commit loss 0.04861 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 18 [ 3600 / 3903 ]  train reconstruction loss 0.10938 |  train commit loss 0.04728 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 18 [ 3700 / 3903 ]  train reconstruction loss 0.10878 |  train commit loss 0.04810 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 18 [ 3800 / 3903 ]  train reconstruction loss 0.11117 |  train commit loss 0.04944 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 18 [ 3900 / 3903 ]  train reconstruction loss 0.11197 |  train commit loss 0.04770 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
Saving model to /home/v-linjiexu/logs/halfcheetah-medium-expert-v2/random_name/state_16.pt
Epoch: 19 / 25 | halfcheetah-medium-expert-v2 | random_name
[ utils/training ] epoch 19 [    0 / 3903 ]  train reconstruction loss 0.10586 |  train commit loss 0.04534 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 0.17
[ utils/training ] epoch 19 [  100 / 3903 ]  train reconstruction loss 0.11342 |  train commit loss 0.04759 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 19 [  200 / 3903 ]  train reconstruction loss 0.10820 |  train commit loss 0.04811 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 19 [  300 / 3903 ]  train reconstruction loss 0.11740 |  train commit loss 0.05047 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 19 [  400 / 3903 ]  train reconstruction loss 0.11171 |  train commit loss 0.04721 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 19 [  500 / 3903 ]  train reconstruction loss 0.10634 |  train commit loss 0.04576 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 19 [  600 / 3903 ]  train reconstruction loss 0.10691 |  train commit loss 0.04570 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 19 [  700 / 3903 ]  train reconstruction loss 0.10880 |  train commit loss 0.04605 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.68
[ utils/training ] epoch 19 [  800 / 3903 ]  train reconstruction loss 0.11108 |  train commit loss 0.04818 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 19 [  900 / 3903 ]  train reconstruction loss 0.11264 |  train commit loss 0.04803 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 19 [ 1000 / 3903 ]  train reconstruction loss 0.10631 |  train commit loss 0.04646 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
